timestamp,total_consumption
2016-04-06T16:00:00.000,232866.2635999996
2016-04-06T17:00:00.000,224789.01739999995
2016-04-06T18:00:00.000,216110.17649999956
2016-04-06T19:00:00.000,210111.4611
2016-04-06T20:00:00.000,203858.6294999998
2016-04-06T21:00:00.000,197833.88980000006
2016-04-06T22:00:00.000,190715.46599999978
2016-04-06T23:00:00.000,182866.53829999993
2016-04-07T00:00:00.000,177547.0058000001
2016-04-07T01:00:00.000,173537.14429999978
2016-04-07T02:00:00.000,170985.9819999999
2016-04-07T03:00:00.000,169136.0238
2016-04-07T04:00:00.000,169905.82620000016
2016-04-07T05:00:00.000,174831.71890000012
2016-04-07T06:00:00.000,185898.91249999995
2016-04-07T07:00:00.000,199109.59819999998
2016-04-07T08:00:00.000,211739.50799999997
2016-04-07T09:00:00.000,222221.52630000017
2016-04-07T10:00:00.000,230470.67510000002
2016-04-07T11:00:00.000,233608.65969999987
2016-04-07T12:00:00.000,237233.45290000012
2016-04-07T13:00:00.000,238001.4268
2016-04-07T14:00:00.000,237893.01789999986
2016-04-07T15:00:00.000,235570.5091999998
2016-04-07T16:00:00.000,231430.55210000012
2016-04-07T17:00:00.000,223229.1280999998
2016-04-07T18:00:00.000,214234.70319999996
2016-04-07T19:00:00.000,208468.3115
2016-04-07T20:00:00.000,202941.44710000034
2016-04-07T21:00:00.000,196204.51149999982
2016-04-07T22:00:00.000,188684.95990000013
2016-04-07T23:00:00.000,181792.0668000002
2016-04-08T00:00:00.000,177885.93270000003
2016-04-08T01:00:00.000,173961.05840000013
2016-04-08T02:00:00.000,172199.3052
2016-04-08T03:00:00.000,170808.65759999983
2016-04-08T04:00:00.000,171743.76319999996
2016-04-08T05:00:00.000,176735.5977999999
2016-04-08T06:00:00.000,188931.03269999995
2016-04-08T07:00:00.000,201013.64740000007
2016-04-08T08:00:00.000,212317.9518
2016-04-08T09:00:00.000,221740.2439
2016-04-08T10:00:00.000,228947.50710000008
2016-04-08T11:00:00.000,232329.0066
2016-04-08T12:00:00.000,234129.20799999978
2016-04-08T13:00:00.000,235283.14989999976
2016-04-08T14:00:00.000,235106.03349999984
2016-04-08T15:00:00.000,232753.85049999983
2016-04-08T16:00:00.000,225730.37659999993
2016-04-08T17:00:00.000,217585.48120000004
2016-04-08T18:00:00.000,208838.3838
2016-04-08T19:00:00.000,202379.10280000005
2016-04-08T20:00:00.000,197326.81839999987
2016-04-08T21:00:00.000,191033.84500000023
2016-04-08T22:00:00.000,184390.37209999998
2016-04-08T23:00:00.000,178510.84429999976
2016-04-09T00:00:00.000,174993.99710000004
2016-04-09T01:00:00.000,171919.44630000019
2016-04-09T02:00:00.000,169703.3071999998
2016-04-09T03:00:00.000,167809.69839999994
2016-04-09T04:00:00.000,167304.07650000005
2016-04-09T05:00:00.000,168884.54200000004
2016-04-09T06:00:00.000,171794.47440000015
2016-04-09T07:00:00.000,175559.47200000033
2016-04-09T08:00:00.000,178097.26469999968
2016-04-09T09:00:00.000,183187.47410000008
2016-04-09T10:00:00.000,188445.9152999999
2016-04-09T11:00:00.000,191579.43200000026
2016-04-09T12:00:00.000,191227.10720000003
2016-04-09T13:00:00.000,193106.09079999986
2016-04-09T14:00:00.000,192923.81199999986
2016-04-09T15:00:00.000,193336.14020000014
2016-04-09T16:00:00.000,192825.98420000015
2016-04-09T17:00:00.000,189970.54539999992
2016-04-09T18:00:00.000,187106.7330000002
2016-04-09T19:00:00.000,186363.06699999995
2016-04-09T20:00:00.000,185847.53740000012
2016-04-09T21:00:00.000,183417.57309999998
2016-04-09T22:00:00.000,179597.2193999999
2016-04-09T23:00:00.000,175480.09519999972
2016-04-10T00:00:00.000,173549.76689999996
2016-04-10T01:00:00.000,171442.10530000017
2016-04-10T02:00:00.000,170480.0606
2016-04-10T03:00:00.000,169253.42090000003
2016-04-10T04:00:00.000,168718.73099999968
2016-04-10T05:00:00.000,170010.91579999958
2016-04-10T06:00:00.000,172346.40300000005
2016-04-10T07:00:00.000,174467.50459999996
2016-04-10T08:00:00.000,176940.96259999994
2016-04-10T09:00:00.000,180223.69160000014
2016-04-10T10:00:00.000,181533.33350000012
2016-04-10T11:00:00.000,183741.25140000007
2016-04-10T12:00:00.000,185980.4429000001
2016-04-10T13:00:00.000,188383.3946
2016-04-10T14:00:00.000,189300.1104000002
2016-04-10T15:00:00.000,189846.45140000017
2016-04-10T16:00:00.000,188400.64580000006
2016-04-10T17:00:00.000,187034.51699999985
2016-04-10T18:00:00.000,184901.35029999993
2016-04-10T19:00:00.000,184719.0509
2016-04-10T20:00:00.000,185015.77860000008
2016-04-10T21:00:00.000,182178.85939999993
2016-04-10T22:00:00.000,178591.65919999985
2016-04-10T23:00:00.000,175236.09330000012
2016-04-11T00:00:00.000,172626.38949999984
2016-04-11T01:00:00.000,170370.3895000001
2016-04-11T02:00:00.000,168688.48070000028
2016-04-11T03:00:00.000,168211.0209000003
2016-04-11T04:00:00.000,169585.99360000016
2016-04-11T05:00:00.000,175539.1642999998
2016-04-11T06:00:00.000,187644.3537000001
2016-04-11T07:00:00.000,200718.27359999975
2016-04-11T08:00:00.000,215946.39230000007
2016-04-11T09:00:00.000,226392.81960000002
2016-04-11T10:00:00.000,233725.4494999998
2016-04-11T11:00:00.000,237599.78920000003
2016-04-11T12:00:00.000,235477.9757999996
2016-04-11T13:00:00.000,240263.88510000004
2016-04-11T14:00:00.000,239723.25489999968
2016-04-11T15:00:00.000,238492.64740000005
2016-04-11T16:00:00.000,233842.15159999958
2016-04-11T17:00:00.000,224918.16339999984
2016-04-11T18:00:00.000,214782.0818999998
2016-04-11T19:00:00.000,207286.36880000008
2016-04-11T20:00:00.000,202494.3728
2016-04-11T21:00:00.000,195898.32699999984
2016-04-11T22:00:00.000,188164.8046
2016-04-11T23:00:00.000,180883.01119999992
2016-04-12T00:00:00.000,177086.81720000005
2016-04-12T01:00:00.000,173416.37360000017
2016-04-12T02:00:00.000,171173.19300000017
2016-04-12T03:00:00.000,169204.20609999984
2016-04-12T04:00:00.000,169834.71770000027
2016-04-12T05:00:00.000,175661.9301
2016-04-12T06:00:00.000,185773.13030000005
2016-04-12T07:00:00.000,199799.40799999982
2016-04-12T08:00:00.000,211894.29729999998
2016-04-12T09:00:00.000,224674.99230000004
2016-04-12T10:00:00.000,230698.26159999982
2016-04-12T11:00:00.000,234056.1292000003
2016-04-12T12:00:00.000,236689.08979999993
2016-04-12T13:00:00.000,240404.33450000032
2016-04-12T14:00:00.000,237517.4168
2016-04-12T15:00:00.000,236265.15960000007
2016-04-12T16:00:00.000,232951.20010000005
2016-04-12T17:00:00.000,223700.67910000004
2016-04-12T18:00:00.000,217269.29920000033
2016-04-12T19:00:00.000,207359.69899999994
2016-04-12T20:00:00.000,203859.00349999996
2016-04-12T21:00:00.000,198025.6437
2016-04-12T22:00:00.000,187884.81770000016
2016-04-12T23:00:00.000,181331.13990000015
2016-04-13T00:00:00.000,176639.13850000003
2016-04-13T01:00:00.000,172753.81590000002
2016-04-13T02:00:00.000,170598.1219999999
2016-04-13T03:00:00.000,169327.87520000016
2016-04-13T04:00:00.000,170297.07159999997
2016-04-13T05:00:00.000,175914.09190000014
2016-04-13T06:00:00.000,188403.9486999999
2016-04-13T07:00:00.000,202696.9909999999
2016-04-13T08:00:00.000,216380.00320000006
2016-04-13T09:00:00.000,227671.84929999968
2016-04-13T10:00:00.000,233584.79849999974
2016-04-13T11:00:00.000,237433.23070000022
2016-04-13T12:00:00.000,240949.49090000015
2016-04-13T13:00:00.000,242032.83290000004
2016-04-13T14:00:00.000,241873.09559999997
2016-04-13T15:00:00.000,241339.5263999999
2016-04-13T16:00:00.000,237487.78200000018
2016-04-13T17:00:00.000,230035.48010000002
2016-04-13T18:00:00.000,220823.31650000004
2016-04-13T19:00:00.000,213552.5946999998
2016-04-13T20:00:00.000,207281.97399999993
2016-04-13T21:00:00.000,199685.5238
2016-04-13T22:00:00.000,191299.7147000001
2016-04-13T23:00:00.000,182169.97790000006
2016-04-14T00:00:00.000,177315.08130000002
2016-04-14T01:00:00.000,173611.13369999995
2016-04-14T02:00:00.000,171296.11989999955
2016-04-14T03:00:00.000,169971.76799999998
2016-04-14T04:00:00.000,170004.93950000024
2016-04-14T05:00:00.000,174723.6999999999
2016-04-14T06:00:00.000,187118.74900000016
2016-04-14T07:00:00.000,200354.6625
2016-04-14T08:00:00.000,214600.74980000002
2016-04-14T09:00:00.000,224551.71989999994
2016-04-14T10:00:00.000,233605.74329999991
2016-04-14T11:00:00.000,240744.9448999996
2016-04-14T12:00:00.000,242873.34419999996
2016-04-14T13:00:00.000,246759.90159999984
2016-04-14T14:00:00.000,247572.89709999991
2016-04-14T15:00:00.000,246007.06640000027
2016-04-14T16:00:00.000,241144.32249999995
2016-04-14T17:00:00.000,232823.13809999987
2016-04-14T18:00:00.000,223502.55279999998
2016-04-14T19:00:00.000,215799.59229999976
2016-04-14T20:00:00.000,209912.34770000007
2016-04-14T21:00:00.000,201774.2151999999
2016-04-14T22:00:00.000,191782.70229999992
2016-04-14T23:00:00.000,183010.6888999998
2016-04-15T00:00:00.000,178299.57910000044
2016-04-15T01:00:00.000,175152.99709999972
2016-04-15T02:00:00.000,167363.32820000002
2016-04-15T03:00:00.000,165538.44690000024
2016-04-15T04:00:00.000,170313.58600000033
2016-04-15T05:00:00.000,174898.08939999985
2016-04-15T06:00:00.000,182735.72859999991
2016-04-15T07:00:00.000,194548.2287999998
2016-04-15T08:00:00.000,204927.99349999987
2016-04-15T09:00:00.000,214552.32800000013
2016-04-15T10:00:00.000,222738.04499999984
2016-04-15T11:00:00.000,228592.1689000004
2016-04-15T12:00:00.000,233312.54370000004
2016-04-15T13:00:00.000,235241.48389999988
2016-04-15T14:00:00.000,236790.6180000001
2016-04-15T15:00:00.000,234795.5051999997
2016-04-15T16:00:00.000,230799.17369999984
2016-04-15T17:00:00.000,223305.7890000003
2016-04-15T18:00:00.000,214549.08619999985
2016-04-15T19:00:00.000,207551.04500000022
2016-04-15T20:00:00.000,202481.34439999989
2016-04-15T21:00:00.000,195934.7270000002
2016-04-15T22:00:00.000,187710.69660000008
2016-04-15T23:00:00.000,179584.0139999999
2016-04-16T00:00:00.000,175293.37709999993
2016-04-16T01:00:00.000,171799.98369999975
2016-04-16T02:00:00.000,169688.32919999992
2016-04-16T03:00:00.000,168033.85089999996
2016-04-16T04:00:00.000,166868.8467000001
2016-04-16T05:00:00.000,168230.8476
2016-04-16T06:00:00.000,170813.083
2016-04-16T07:00:00.000,174426.19080000024
2016-04-16T08:00:00.000,178967.14270000008
2016-04-16T09:00:00.000,183895.56039999996
2016-04-16T10:00:00.000,190638.7993999998
2016-04-16T11:00:00.000,190734.05859999987
2016-04-16T12:00:00.000,195327.9202000001
2016-04-16T13:00:00.000,196590.5297000003
2016-04-16T14:00:00.000,197028.25139999995
2016-04-16T15:00:00.000,196688.11349999998
2016-04-16T16:00:00.000,196057.3668000002
2016-04-16T17:00:00.000,198063.54610000004
2016-04-16T18:00:00.000,194475.73649999974
2016-04-16T19:00:00.000,192941.69690000013
2016-04-16T20:00:00.000,191000.64499999993
2016-04-16T21:00:00.000,187237.5021999998
2016-04-16T22:00:00.000,181956.17980000004
2016-04-16T23:00:00.000,177023.4520000001
2016-04-17T00:00:00.000,173090.43490000002
2016-04-17T01:00:00.000,170179.16769999976
2016-04-17T02:00:00.000,168777.2374
2016-04-17T03:00:00.000,166955.9408
2016-04-17T04:00:00.000,166055.20909999995
2016-04-17T05:00:00.000,166680.13969999997
2016-04-17T06:00:00.000,168595.9699
2016-04-17T07:00:00.000,171100.02310000002
2016-04-17T08:00:00.000,172889.2972000001
2016-04-17T09:00:00.000,176653.52000000014
2016-04-17T10:00:00.000,180291.18109999987
2016-04-17T11:00:00.000,184535.1601999999
2016-04-17T12:00:00.000,188115.79410000003
2016-04-17T13:00:00.000,191911.50630000015
2016-04-17T14:00:00.000,193515.8838000003
2016-04-17T15:00:00.000,194070.90800000002
2016-04-17T16:00:00.000,193892.83490000013
2016-04-17T17:00:00.000,192747.0753
2016-04-17T18:00:00.000,190928.4836
2016-04-17T19:00:00.000,191293.82000000007
2016-04-17T20:00:00.000,190266.97949999987
2016-04-17T21:00:00.000,187271.27969999993
2016-04-17T22:00:00.000,184008.41430000015
2016-04-17T23:00:00.000,179758.25430000003
2016-04-18T00:00:00.000,175956.49039999995
2016-04-18T01:00:00.000,172670.03839999982
2016-04-18T02:00:00.000,171000.01700000008
2016-04-18T03:00:00.000,169797.62940000006
2016-04-18T04:00:00.000,170549.0057
2016-04-18T05:00:00.000,175617.94990000004
2016-04-18T06:00:00.000,186296.18029999983
2016-04-18T07:00:00.000,201442.93650000027
2016-04-18T08:00:00.000,216822.49520000006
2016-04-18T09:00:00.000,229145.4715
2016-04-18T10:00:00.000,239804.46960000004
2016-04-18T11:00:00.000,247947.72350000023
2016-04-18T12:00:00.000,250684.8766000001
2016-04-18T13:00:00.000,251839.7702
2016-04-18T14:00:00.000,251800.08399999986
2016-04-18T15:00:00.000,247546.40920000031
2016-04-18T16:00:00.000,243004.6215000001
2016-04-18T17:00:00.000,233879.18539999996
2016-04-18T18:00:00.000,222407.6441999998
2016-04-18T19:00:00.000,214112.8759999997
2016-04-18T20:00:00.000,206376.24920000008
2016-04-18T21:00:00.000,199396.2414999998
2016-04-18T22:00:00.000,189966.37500000006
2016-04-18T23:00:00.000,180798.5778
2016-04-19T00:00:00.000,175064.2974999999
2016-04-19T01:00:00.000,170513.00639999995
2016-04-19T02:00:00.000,167834.12279999995
2016-04-19T03:00:00.000,165794.35569999996
2016-04-19T04:00:00.000,166349.5628
2016-04-19T05:00:00.000,172273.1647000001
2016-04-19T06:00:00.000,183885.12769999984
2016-04-19T07:00:00.000,198390.85830000005
2016-04-19T08:00:00.000,213344.93059999976
2016-04-19T09:00:00.000,227683.10610000003
2016-04-19T10:00:00.000,236174.14239999992
2016-04-19T11:00:00.000,242151.74130000005
2016-04-19T12:00:00.000,245937.11189999987
2016-04-19T13:00:00.000,247857.43690000018
2016-04-19T14:00:00.000,247926.7224000001
2016-04-19T15:00:00.000,245493.32699999996
2016-04-19T16:00:00.000,242057.18429999996
2016-04-19T17:00:00.000,232179.83139999982
2016-04-19T18:00:00.000,221946.56119999985
2016-04-19T19:00:00.000,214059.40579999963
2016-04-19T20:00:00.000,207970.6082000002
2016-04-19T21:00:00.000,199298.22989999977
2016-04-19T22:00:00.000,190397.7885999999
2016-04-19T23:00:00.000,181886.53140000012
2016-04-20T00:00:00.000,176721.28280000016
2016-04-20T01:00:00.000,172607.55780000007
2016-04-20T02:00:00.000,170184.00539999988
2016-04-20T03:00:00.000,168384.48690000002
2016-04-20T04:00:00.000,168575.5552999999
2016-04-20T05:00:00.000,173759.49250000002
2016-04-20T06:00:00.000,184674.85929999972
2016-04-20T07:00:00.000,199284.0152
2016-04-20T08:00:00.000,214341.91290000017
2016-04-20T09:00:00.000,227001.08819999977
2016-04-20T10:00:00.000,235142.92379999993
2016-04-20T11:00:00.000,239206.5904999999
2016-04-20T12:00:00.000,242193.4803999997
2016-04-20T13:00:00.000,244314.8785000001
2016-04-20T14:00:00.000,245464.6861
2016-04-20T15:00:00.000,248194.1303999997
2016-04-20T16:00:00.000,239934.51790000004
2016-04-20T17:00:00.000,231634.32600000012
2016-04-20T18:00:00.000,221481.339
2016-04-20T19:00:00.000,212675.96270000032
2016-04-20T20:00:00.000,207549.52699999986
2016-04-20T21:00:00.000,199066.43640000004
2016-04-20T22:00:00.000,189167.33000000002
2016-04-20T23:00:00.000,180976.90289999993
2016-04-21T00:00:00.000,173900.5665000003
2016-04-21T01:00:00.000,169635.23909999995
2016-04-21T02:00:00.000,166915.5652999999
2016-04-21T03:00:00.000,165306.92399999985
2016-04-21T04:00:00.000,165807.8451000001
2016-04-21T05:00:00.000,170812.44779999982
2016-04-21T06:00:00.000,182318.67539999986
2016-04-21T07:00:00.000,196824.34739999994
2016-04-21T08:00:00.000,210191.09000000014
2016-04-21T09:00:00.000,221808.8104
2016-04-21T10:00:00.000,230770.61609999996
2016-04-21T11:00:00.000,236046.4521
2016-04-21T12:00:00.000,239024.91130000024
2016-04-21T13:00:00.000,241792.21990000003
2016-04-21T14:00:00.000,242958.22089999987
2016-04-21T15:00:00.000,242657.7812
2016-04-21T16:00:00.000,233595.58220000024
2016-04-21T17:00:00.000,232147.89910000027
2016-04-21T18:00:00.000,220993.27580000018
2016-04-21T19:00:00.000,212147.95540000015
2016-04-21T20:00:00.000,206347.03169999976
2016-04-21T21:00:00.000,196912.70059999972
2016-04-21T22:00:00.000,187395.65699999995
2016-04-21T23:00:00.000,179250.92119999995
2016-04-22T00:00:00.000,173135.09129999994
2016-04-22T01:00:00.000,169575.3915999999
2016-04-22T02:00:00.000,166809.02190000002
2016-04-22T03:00:00.000,165363.63339999988
2016-04-22T04:00:00.000,166075.74930000008
2016-04-22T05:00:00.000,171141.86419999998
2016-04-22T06:00:00.000,182907.46670000028
2016-04-22T07:00:00.000,197065.54699999958
2016-04-22T08:00:00.000,211191.76949999997
2016-04-22T09:00:00.000,223471.7253000002
2016-04-22T10:00:00.000,230942.89730000007
2016-04-22T11:00:00.000,236876.65870000017
2016-04-22T12:00:00.000,240355.53680000018
2016-04-22T13:00:00.000,239798.52969999987
2016-04-22T14:00:00.000,238951.93249999976
2016-04-22T15:00:00.000,236243.38130000047
2016-04-22T16:00:00.000,230640.5558999999
2016-04-22T17:00:00.000,219093.49339999992
2016-04-22T18:00:00.000,209255.51889999982
2016-04-22T19:00:00.000,202154.34149999998
2016-04-22T20:00:00.000,195389.5111000002
2016-04-22T21:00:00.000,187131.27899999978
2016-04-22T22:00:00.000,179462.61400000023
2016-04-22T23:00:00.000,172596.59559999983
2016-04-23T00:00:00.000,169617.89830000015
2016-04-23T01:00:00.000,166579.15810000006
2016-04-23T02:00:00.000,164120.06100000007
2016-04-23T03:00:00.000,162864.71540000004
2016-04-23T04:00:00.000,162627.68509999997
2016-04-23T05:00:00.000,164058.87850000008
2016-04-23T06:00:00.000,167511.0413000001
2016-04-23T07:00:00.000,170909.38590000017
2016-04-23T08:00:00.000,174326.23309999995
2016-04-23T09:00:00.000,179887.2686999998
2016-04-23T10:00:00.000,183956.99580000018
2016-04-23T11:00:00.000,187653.2243999998
2016-04-23T12:00:00.000,189497.57720000003
2016-04-23T13:00:00.000,191948.14140000014
2016-04-23T14:00:00.000,193199.85890000028
2016-04-23T15:00:00.000,192536.1465
2016-04-23T16:00:00.000,192228.50889999987
2016-04-23T17:00:00.000,190289.19729999997
2016-04-23T18:00:00.000,186714.68530000016
2016-04-23T19:00:00.000,185043.84319999983
2016-04-23T20:00:00.000,183872.99919999982
2016-04-23T21:00:00.000,180208.10500000007
2016-04-23T22:00:00.000,175207.89150000026
2016-04-23T23:00:00.000,170310.1812000001
2016-04-24T00:00:00.000,167943.5142000002
2016-04-24T01:00:00.000,165593.7283000001
2016-04-24T02:00:00.000,163560.33180000013
2016-04-24T03:00:00.000,161784.5825000002
2016-04-24T04:00:00.000,160811.1247
2016-04-24T05:00:00.000,161201.3663
2016-04-24T06:00:00.000,162598.77680000014
2016-04-24T07:00:00.000,164898.81799999994
2016-04-24T08:00:00.000,167242.35360000018
2016-04-24T09:00:00.000,170255.83300000007
2016-04-24T10:00:00.000,174958.64980000013
2016-04-24T11:00:00.000,178265.71089999977
2016-04-24T12:00:00.000,180868.41060000018
2016-04-24T13:00:00.000,184175.95399999997
2016-04-24T14:00:00.000,185792.1404999999
2016-04-24T15:00:00.000,186715.6031
2016-04-24T16:00:00.000,186947.53780000005
2016-04-24T17:00:00.000,185193.80739999993
2016-04-24T18:00:00.000,183194.92220000012
2016-04-24T19:00:00.000,183176.54719999986
2016-04-24T20:00:00.000,182626.04270000014
2016-04-24T21:00:00.000,180053.5693000001
2016-04-24T22:00:00.000,177045.24360000002
2016-04-24T23:00:00.000,173277.7997999998
2016-04-25T00:00:00.000,170399.1735000002
2016-04-25T01:00:00.000,163555.63149999987
2016-04-25T02:00:00.000,163822.96050000016
2016-04-25T03:00:00.000,162266.03749999998
2016-04-25T04:00:00.000,165948.56230000014
2016-04-25T05:00:00.000,171273.1163000001
2016-04-25T06:00:00.000,182551.63890000028
2016-04-25T07:00:00.000,196564.2982000001
2016-04-25T08:00:00.000,210613.62190000006
2016-04-25T09:00:00.000,223026.89919999946
2016-04-25T10:00:00.000,232237.7979000002
2016-04-25T11:00:00.000,236924.13559999986
2016-04-25T12:00:00.000,242760.34900000013
2016-04-25T13:00:00.000,245422.53550000026
2016-04-25T14:00:00.000,245568.90900000013
2016-04-25T15:00:00.000,243387.20620000004
2016-04-25T16:00:00.000,239704.63660000026
2016-04-25T17:00:00.000,230684.79300000003
2016-04-25T18:00:00.000,219551.66820000001
2016-04-25T19:00:00.000,211085.5271000002
2016-04-25T20:00:00.000,204836.1505
2016-04-25T21:00:00.000,196681.2853999998
2016-04-25T22:00:00.000,188192.8974000001
2016-04-25T23:00:00.000,180794.39100000006
2016-04-26T00:00:00.000,176273.9935
2016-04-26T01:00:00.000,172525.58530000004
2016-04-26T02:00:00.000,169692.41379999995
2016-04-26T03:00:00.000,168213.26990000013
2016-04-26T04:00:00.000,169101.00290000017
2016-04-26T05:00:00.000,174770.84499999968
2016-04-26T06:00:00.000,185509.1345000001
2016-04-26T07:00:00.000,201462.5266000002
2016-04-26T08:00:00.000,217025.1140999999
2016-04-26T09:00:00.000,229940.66910000023
2016-04-26T10:00:00.000,238902.4059000001
2016-04-26T11:00:00.000,244676.43140000032
2016-04-26T12:00:00.000,247401.57859999966
2016-04-26T13:00:00.000,247971.26290000035
2016-04-26T14:00:00.000,249929.87679999985
2016-04-26T15:00:00.000,248704.13890000008
2016-04-26T16:00:00.000,242694.9306000001
2016-04-26T17:00:00.000,234206.52680000008
2016-04-26T18:00:00.000,223481.51709999976
2016-04-26T19:00:00.000,215028.31059999997
2016-04-26T20:00:00.000,208460.89199999993
2016-04-26T21:00:00.000,200138.06020000018
2016-04-26T22:00:00.000,191709.6281000001
2016-04-26T23:00:00.000,182456.4978000003
2016-04-27T00:00:00.000,177116.8293999998
2016-04-27T01:00:00.000,173052.70940000002
2016-04-27T02:00:00.000,170448.24130000026
2016-04-27T03:00:00.000,168253.93790000008
2016-04-27T04:00:00.000,168253.12689999986
2016-04-27T05:00:00.000,173511.75810000004
2016-04-27T06:00:00.000,184402.9438000001
2016-04-27T07:00:00.000,199718.2493999999
2016-04-27T08:00:00.000,213997.9835
2016-04-27T09:00:00.000,224363.66640000028
2016-04-27T10:00:00.000,233168.79970000018
2016-04-27T11:00:00.000,236922.75240000006
2016-04-27T12:00:00.000,238704.14330000017
2016-04-27T13:00:00.000,239955.32329999976
2016-04-27T14:00:00.000,240679.06090000004
2016-04-27T15:00:00.000,238936.4639000003
2016-04-27T16:00:00.000,235931.63000000032
2016-04-27T17:00:00.000,226953.83050000021
2016-04-27T18:00:00.000,215869.40729999993
2016-04-27T19:00:00.000,207193.81940000004
2016-04-27T20:00:00.000,203245.61100000006
2016-04-27T21:00:00.000,195045.33519999988
2016-04-27T22:00:00.000,187446.24680000017
2016-04-27T23:00:00.000,179033.65920000002
2016-04-28T00:00:00.000,173967.82849999986
2016-04-28T01:00:00.000,170192.33410000012
2016-04-28T02:00:00.000,167595.92349999986
2016-04-28T03:00:00.000,165841.43160000007
2016-04-28T04:00:00.000,166450.7421999999
2016-04-28T05:00:00.000,172524.9779
2016-04-28T06:00:00.000,182327.9193999998
2016-04-28T07:00:00.000,197871.57070000013
2016-04-28T08:00:00.000,211307.75309999983
2016-04-28T09:00:00.000,224510.31859999997
2016-04-28T10:00:00.000,232845.1946000001
2016-04-28T11:00:00.000,236785.15769999995
2016-04-28T12:00:00.000,239631.8200000001
2016-04-28T13:00:00.000,241529.5535000002
2016-04-28T14:00:00.000,242020.37470000013
2016-04-28T15:00:00.000,240041.8269999999
2016-04-28T16:00:00.000,236277.49309999985
2016-04-28T17:00:00.000,227183.62940000006
2016-04-28T18:00:00.000,216752.3019999999
2016-04-28T19:00:00.000,208542.69159999976
2016-04-28T20:00:00.000,203390.8475000001
2016-04-28T21:00:00.000,195134.22990000027
2016-04-28T22:00:00.000,187040.89319999996
2016-04-28T23:00:00.000,177171.9074999998
2016-04-29T00:00:00.000,171818.93769999986
2016-04-29T01:00:00.000,168258.9563000004
2016-04-29T02:00:00.000,165553.76190000007
2016-04-29T03:00:00.000,164315.96879999997
2016-04-29T04:00:00.000,165933.58270000014
2016-04-29T05:00:00.000,170961.80780000018
2016-04-29T06:00:00.000,182189.01130000016
2016-04-29T07:00:00.000,196128.45520000017
2016-04-29T08:00:00.000,209036.2934000001
2016-04-29T09:00:00.000,220399.26729999983
2016-04-29T10:00:00.000,228058.31220000007
2016-04-29T11:00:00.000,232353.8335000002
2016-04-29T12:00:00.000,233816.9320000002
2016-04-29T13:00:00.000,235020.4056000001
2016-04-29T14:00:00.000,235348.6929000001
2016-04-29T15:00:00.000,233062.7346
2016-04-29T16:00:00.000,228234.09609999985
2016-04-29T17:00:00.000,219523.90460000024
2016-04-29T18:00:00.000,209519.83859999996
2016-04-29T19:00:00.000,201490.32400000002
2016-04-29T20:00:00.000,195502.95739999978
2016-04-29T21:00:00.000,188885.47290000023
2016-04-29T22:00:00.000,180480.20910000007
2016-04-29T23:00:00.000,174085.77439999994
2016-04-30T00:00:00.000,169404.15360000005
2016-04-30T01:00:00.000,166621.0789999998
2016-04-30T02:00:00.000,163913.23729999998
2016-04-30T03:00:00.000,161742.34609999994
2016-04-30T04:00:00.000,161062.76179999954
2016-04-30T05:00:00.000,161810.61719999992
2016-04-30T06:00:00.000,164691.95210000002
2016-04-30T07:00:00.000,168549.6862000003
2016-04-30T08:00:00.000,172185.09810000024
2016-04-30T09:00:00.000,177352.6973000001
2016-04-30T10:00:00.000,180190.07640000005
2016-04-30T11:00:00.000,184129.0028999996
2016-04-30T12:00:00.000,186494.7214
2016-04-30T13:00:00.000,187921.05740000005
2016-04-30T14:00:00.000,188775.29899999988
2016-04-30T15:00:00.000,188966.50140000007
2016-04-30T16:00:00.000,188234.1835000002
2016-04-30T17:00:00.000,187528.77530000012
2016-04-30T18:00:00.000,184026.37950000016
2016-04-30T19:00:00.000,182968.40300000014
2016-04-30T20:00:00.000,181180.87050000016
2016-04-30T21:00:00.000,177730.61410000024
2016-04-30T22:00:00.000,174424.1762999999
2016-04-30T23:00:00.000,168975.35550000006
2016-05-01T00:00:00.000,165442.92450000014
2016-05-01T01:00:00.000,162979.67149999997
2016-05-01T02:00:00.000,161411.34410000016
2016-05-01T03:00:00.000,160190.76330000017
2016-05-01T04:00:00.000,159765.0184000002
2016-05-01T05:00:00.000,159802.71570000018
2016-05-01T06:00:00.000,161435.00549999997
2016-05-01T07:00:00.000,165167.3291000001
2016-05-01T08:00:00.000,168325.7462999999
2016-05-01T09:00:00.000,172399.45689999967
2016-05-01T10:00:00.000,176001.25369999997
2016-05-01T11:00:00.000,180017.06859999988
2016-05-01T12:00:00.000,182262.94110000026
2016-05-01T13:00:00.000,184555.84340000013
2016-05-01T14:00:00.000,187099.40770000004
2016-05-01T15:00:00.000,187394.3286
2016-05-01T16:00:00.000,186950.9769999999
2016-05-01T17:00:00.000,185855.1708
2016-05-01T18:00:00.000,182962.7311
2016-05-01T19:00:00.000,205402.72580000004
2016-05-01T20:00:00.000,180900.7067999998
2016-05-01T21:00:00.000,178683.25000000026
2016-05-01T22:00:00.000,175095.53340000022
2016-05-01T23:00:00.000,170958.4881000001
2016-05-02T00:00:00.000,169361.95720000006
2016-05-02T01:00:00.000,163395.8193000002
2016-05-02T02:00:00.000,162605.99520000006
2016-05-02T03:00:00.000,157565.93359999981
